"","Province.State","Country.Region","Lat","Long","date","cases","type"
"27694","","Taiwan*",23.7,121,2020-02-08,0,"death"
"27695","","Taiwan*",23.7,121,2020-02-09,0,"death"
"27696","","Taiwan*",23.7,121,2020-02-10,0,"death"
"27697","","Taiwan*",23.7,121,2020-02-11,0,"death"
"27698","","Taiwan*",23.7,121,2020-02-12,0,"death"
"27699","","Taiwan*",23.7,121,2020-02-13,0,"death"
"27700","","Taiwan*",23.7,121,2020-02-14,0,"death"
"27701","","Taiwan*",23.7,121,2020-02-15,0,"death"
"27702","","Taiwan*",23.7,121,2020-02-16,1,"death"
"27703","","Taiwan*",23.7,121,2020-02-17,0,"death"
"27704","","Taiwan*",23.7,121,2020-02-18,0,"death"
"27705","","Taiwan*",23.7,121,2020-02-19,0,"death"
"27706","","Taiwan*",23.7,121,2020-02-20,0,"death"
"27707","","Taiwan*",23.7,121,2020-02-21,0,"death"
"27708","","Taiwan*",23.7,121,2020-02-22,0,"death"
"27709","","Taiwan*",23.7,121,2020-02-23,0,"death"
"27710","","Taiwan*",23.7,121,2020-02-24,0,"death"
"27711","","Taiwan*",23.7,121,2020-02-25,0,"death"
"27712","","Taiwan*",23.7,121,2020-02-26,0,"death"
"27713","","Taiwan*",23.7,121,2020-02-27,0,"death"
"27714","","Taiwan*",23.7,121,2020-02-28,0,"death"
"27715","","Taiwan*",23.7,121,2020-02-29,0,"death"
"27716","","Taiwan*",23.7,121,2020-03-01,0,"death"
"27717","","Taiwan*",23.7,121,2020-03-02,0,"death"
"27718","","Taiwan*",23.7,121,2020-03-03,0,"death"
"27719","","Taiwan*",23.7,121,2020-03-04,0,"death"
"27720","","Taiwan*",23.7,121,2020-03-05,0,"death"
"27721","","Taiwan*",23.7,121,2020-03-06,0,"death"
"27722","","Taiwan*",23.7,121,2020-03-07,0,"death"
"27723","","Taiwan*",23.7,121,2020-03-08,0,"death"
"27724","","Taiwan*",23.7,121,2020-03-09,0,"death"
"27725","","Taiwan*",23.7,121,2020-03-10,0,"death"
"27726","","Taiwan*",23.7,121,2020-03-11,0,"death"
"27727","","Taiwan*",23.7,121,2020-03-12,0,"death"
"27728","","Taiwan*",23.7,121,2020-03-13,0,"death"
"27729","","Taiwan*",23.7,121,2020-03-14,0,"death"
"27730","","Taiwan*",23.7,121,2020-03-15,0,"death"
"27731","","Taiwan*",23.7,121,2020-03-16,0,"death"
"27732","","Taiwan*",23.7,121,2020-03-17,0,"death"
"27733","","Taiwan*",23.7,121,2020-03-18,0,"death"
"27734","","Taiwan*",23.7,121,2020-03-19,0,"death"
"27735","","Taiwan*",23.7,121,2020-03-20,1,"death"
"27736","","Taiwan*",23.7,121,2020-03-21,0,"death"
"27737","","Taiwan*",23.7,121,2020-03-22,0,"death"
"27738","","Taiwan*",23.7,121,2020-03-23,0,"death"
"27739","","Taiwan*",23.7,121,2020-03-24,0,"death"
"27740","","Taiwan*",23.7,121,2020-03-25,0,"death"
"27741","","Taiwan*",23.7,121,2020-03-26,0,"death"
"27742","","Taiwan*",23.7,121,2020-03-27,0,"death"
"27743","","Taiwan*",23.7,121,2020-03-28,0,"death"
"27744","","Taiwan*",23.7,121,2020-03-29,0,"death"
"27745","","Tanzania",-6.369,34.8888,2020-01-22,0,"death"
"27746","","Tanzania",-6.369,34.8888,2020-01-23,0,"death"
"27747","","Tanzania",-6.369,34.8888,2020-01-24,0,"death"
"27748","","Tanzania",-6.369,34.8888,2020-01-25,0,"death"
"27749","","Tanzania",-6.369,34.8888,2020-01-26,0,"death"
"27750","","Tanzania",-6.369,34.8888,2020-01-27,0,"death"
"27751","","Tanzania",-6.369,34.8888,2020-01-28,0,"death"
"27752","","Tanzania",-6.369,34.8888,2020-01-29,0,"death"
"27753","","Tanzania",-6.369,34.8888,2020-01-30,0,"death"
"27754","","Tanzania",-6.369,34.8888,2020-01-31,0,"death"
"27755","","Tanzania",-6.369,34.8888,2020-02-01,0,"death"
"27756","","Tanzania",-6.369,34.8888,2020-02-02,0,"death"
"27757","","Tanzania",-6.369,34.8888,2020-02-03,0,"death"
"27758","","Tanzania",-6.369,34.8888,2020-02-04,0,"death"
"27759","","Tanzania",-6.369,34.8888,2020-02-05,0,"death"
"27760","","Tanzania",-6.369,34.8888,2020-02-06,0,"death"
"27761","","Tanzania",-6.369,34.8888,2020-02-07,0,"death"
"27762","","Tanzania",-6.369,34.8888,2020-02-08,0,"death"
"27763","","Tanzania",-6.369,34.8888,2020-02-09,0,"death"
"27764","","Tanzania",-6.369,34.8888,2020-02-10,0,"death"
"27765","","Tanzania",-6.369,34.8888,2020-02-11,0,"death"
"27766","","Tanzania",-6.369,34.8888,2020-02-12,0,"death"
"27767","","Tanzania",-6.369,34.8888,2020-02-13,0,"death"
"27768","","Tanzania",-6.369,34.8888,2020-02-14,0,"death"
"27769","","Tanzania",-6.369,34.8888,2020-02-15,0,"death"
"27770","","Tanzania",-6.369,34.8888,2020-02-16,0,"death"
"27771","","Tanzania",-6.369,34.8888,2020-02-17,0,"death"
"27772","","Tanzania",-6.369,34.8888,2020-02-18,0,"death"
"27773","","Tanzania",-6.369,34.8888,2020-02-19,0,"death"
"27774","","Tanzania",-6.369,34.8888,2020-02-20,0,"death"
"27775","","Tanzania",-6.369,34.8888,2020-02-21,0,"death"
"27776","","Tanzania",-6.369,34.8888,2020-02-22,0,"death"
"27777","","Tanzania",-6.369,34.8888,2020-02-23,0,"death"
"27778","","Tanzania",-6.369,34.8888,2020-02-24,0,"death"
"27779","","Tanzania",-6.369,34.8888,2020-02-25,0,"death"
"27780","","Tanzania",-6.369,34.8888,2020-02-26,0,"death"
"27781","","Tanzania",-6.369,34.8888,2020-02-27,0,"death"
"27782","","Tanzania",-6.369,34.8888,2020-02-28,0,"death"
"27783","","Tanzania",-6.369,34.8888,2020-02-29,0,"death"
"27784","","Tanzania",-6.369,34.8888,2020-03-01,0,"death"
"27785","","Tanzania",-6.369,34.8888,2020-03-02,0,"death"
"27786","","Tanzania",-6.369,34.8888,2020-03-03,0,"death"
"27787","","Tanzania",-6.369,34.8888,2020-03-04,0,"death"
"27788","","Tanzania",-6.369,34.8888,2020-03-05,0,"death"
"27789","","Tanzania",-6.369,34.8888,2020-03-06,0,"death"
"27790","","Tanzania",-6.369,34.8888,2020-03-07,0,"death"
"27791","","Tanzania",-6.369,34.8888,2020-03-08,0,"death"
"27792","","Tanzania",-6.369,34.8888,2020-03-09,0,"death"
"27793","","Tanzania",-6.369,34.8888,2020-03-10,0,"death"
"27794","","Tanzania",-6.369,34.8888,2020-03-11,0,"death"
"27795","","Tanzania",-6.369,34.8888,2020-03-12,0,"death"
"27796","","Tanzania",-6.369,34.8888,2020-03-13,0,"death"
"27797","","Tanzania",-6.369,34.8888,2020-03-14,0,"death"
"27798","","Tanzania",-6.369,34.8888,2020-03-15,0,"death"
"27799","","Tanzania",-6.369,34.8888,2020-03-16,0,"death"
"27800","","Tanzania",-6.369,34.8888,2020-03-17,0,"death"
"27801","","Tanzania",-6.369,34.8888,2020-03-18,0,"death"
"27802","","Tanzania",-6.369,34.8888,2020-03-19,0,"death"
"27803","","Tanzania",-6.369,34.8888,2020-03-20,0,"death"
"27804","","Tanzania",-6.369,34.8888,2020-03-21,0,"death"
"27805","","Tanzania",-6.369,34.8888,2020-03-22,0,"death"
"27806","","Tanzania",-6.369,34.8888,2020-03-23,0,"death"
"27807","","Tanzania",-6.369,34.8888,2020-03-24,0,"death"
"27808","","Tanzania",-6.369,34.8888,2020-03-25,0,"death"
"27809","","Tanzania",-6.369,34.8888,2020-03-26,0,"death"
"27810","","Tanzania",-6.369,34.8888,2020-03-27,0,"death"
"27811","","Tanzania",-6.369,34.8888,2020-03-28,0,"death"
"27812","","Tanzania",-6.369,34.8888,2020-03-29,0,"death"
"27813","","Thailand",15,101,2020-01-22,0,"death"
"27814","","Thailand",15,101,2020-01-23,0,"death"
"27815","","Thailand",15,101,2020-01-24,0,"death"
"27816","","Thailand",15,101,2020-01-25,0,"death"
"27817","","Thailand",15,101,2020-01-26,0,"death"
"27818","","Thailand",15,101,2020-01-27,0,"death"
"27819","","Thailand",15,101,2020-01-28,0,"death"
"27820","","Thailand",15,101,2020-01-29,0,"death"
"27821","","Thailand",15,101,2020-01-30,0,"death"
"27822","","Thailand",15,101,2020-01-31,0,"death"
"27823","","Thailand",15,101,2020-02-01,0,"death"
"27824","","Thailand",15,101,2020-02-02,0,"death"
"27825","","Thailand",15,101,2020-02-03,0,"death"
"27826","","Thailand",15,101,2020-02-04,0,"death"
"27827","","Thailand",15,101,2020-02-05,0,"death"
"27828","","Thailand",15,101,2020-02-06,0,"death"
"27829","","Thailand",15,101,2020-02-07,0,"death"
"27830","","Thailand",15,101,2020-02-08,0,"death"
"27831","","Thailand",15,101,2020-02-09,0,"death"
"27832","","Thailand",15,101,2020-02-10,0,"death"
"27833","","Thailand",15,101,2020-02-11,0,"death"
"27834","","Thailand",15,101,2020-02-12,0,"death"
"27835","","Thailand",15,101,2020-02-13,0,"death"
"27836","","Thailand",15,101,2020-02-14,0,"death"
"27837","","Thailand",15,101,2020-02-15,0,"death"
"27838","","Thailand",15,101,2020-02-16,0,"death"
"27839","","Thailand",15,101,2020-02-17,0,"death"
"27840","","Thailand",15,101,2020-02-18,0,"death"
"27841","","Thailand",15,101,2020-02-19,0,"death"
"27842","","Thailand",15,101,2020-02-20,0,"death"
"27843","","Thailand",15,101,2020-02-21,0,"death"
"27844","","Thailand",15,101,2020-02-22,0,"death"
"27845","","Thailand",15,101,2020-02-23,0,"death"
"27846","","Thailand",15,101,2020-02-24,0,"death"
"27847","","Thailand",15,101,2020-02-25,0,"death"
"27848","","Thailand",15,101,2020-02-26,0,"death"
"27849","","Thailand",15,101,2020-02-27,0,"death"
"27850","","Thailand",15,101,2020-02-28,0,"death"
"27851","","Thailand",15,101,2020-02-29,0,"death"
"27852","","Thailand",15,101,2020-03-01,1,"death"
"27853","","Thailand",15,101,2020-03-02,0,"death"
"27854","","Thailand",15,101,2020-03-03,0,"death"
"27855","","Thailand",15,101,2020-03-04,0,"death"
"27856","","Thailand",15,101,2020-03-05,0,"death"
"27857","","Thailand",15,101,2020-03-06,0,"death"
"27858","","Thailand",15,101,2020-03-07,0,"death"
"27859","","Thailand",15,101,2020-03-08,0,"death"
"27860","","Thailand",15,101,2020-03-09,0,"death"
"27861","","Thailand",15,101,2020-03-10,0,"death"
"27862","","Thailand",15,101,2020-03-11,0,"death"
"27863","","Thailand",15,101,2020-03-12,0,"death"
"27864","","Thailand",15,101,2020-03-13,0,"death"
"27865","","Thailand",15,101,2020-03-14,0,"death"
"27866","","Thailand",15,101,2020-03-15,0,"death"
"27867","","Thailand",15,101,2020-03-16,0,"death"
"27868","","Thailand",15,101,2020-03-17,0,"death"
"27869","","Thailand",15,101,2020-03-18,0,"death"
"27870","","Thailand",15,101,2020-03-19,0,"death"
"27871","","Thailand",15,101,2020-03-20,0,"death"
"27872","","Thailand",15,101,2020-03-21,0,"death"
"27873","","Thailand",15,101,2020-03-22,0,"death"
"27874","","Thailand",15,101,2020-03-23,0,"death"
"27875","","Thailand",15,101,2020-03-24,3,"death"
"27876","","Thailand",15,101,2020-03-25,0,"death"
"27877","","Thailand",15,101,2020-03-26,0,"death"
"27878","","Thailand",15,101,2020-03-27,1,"death"
"27879","","Thailand",15,101,2020-03-28,1,"death"
"27880","","Thailand",15,101,2020-03-29,1,"death"
"27881","","Timor-Leste",-8.874217,125.727539,2020-01-22,0,"death"
"27882","","Timor-Leste",-8.874217,125.727539,2020-01-23,0,"death"
"27883","","Timor-Leste",-8.874217,125.727539,2020-01-24,0,"death"
"27884","","Timor-Leste",-8.874217,125.727539,2020-01-25,0,"death"
"27885","","Timor-Leste",-8.874217,125.727539,2020-01-26,0,"death"
"27886","","Timor-Leste",-8.874217,125.727539,2020-01-27,0,"death"
"27887","","Timor-Leste",-8.874217,125.727539,2020-01-28,0,"death"
"27888","","Timor-Leste",-8.874217,125.727539,2020-01-29,0,"death"
"27889","","Timor-Leste",-8.874217,125.727539,2020-01-30,0,"death"
"27890","","Timor-Leste",-8.874217,125.727539,2020-01-31,0,"death"
"27891","","Timor-Leste",-8.874217,125.727539,2020-02-01,0,"death"
"27892","","Timor-Leste",-8.874217,125.727539,2020-02-02,0,"death"
"27893","","Timor-Leste",-8.874217,125.727539,2020-02-03,0,"death"
"27894","","Timor-Leste",-8.874217,125.727539,2020-02-04,0,"death"
"27895","","Timor-Leste",-8.874217,125.727539,2020-02-05,0,"death"
"27896","","Timor-Leste",-8.874217,125.727539,2020-02-06,0,"death"
"27897","","Timor-Leste",-8.874217,125.727539,2020-02-07,0,"death"
"27898","","Timor-Leste",-8.874217,125.727539,2020-02-08,0,"death"
"27899","","Timor-Leste",-8.874217,125.727539,2020-02-09,0,"death"
"27900","","Timor-Leste",-8.874217,125.727539,2020-02-10,0,"death"
"27901","","Timor-Leste",-8.874217,125.727539,2020-02-11,0,"death"
"27902","","Timor-Leste",-8.874217,125.727539,2020-02-12,0,"death"
"27903","","Timor-Leste",-8.874217,125.727539,2020-02-13,0,"death"
"27904","","Timor-Leste",-8.874217,125.727539,2020-02-14,0,"death"
"27905","","Timor-Leste",-8.874217,125.727539,2020-02-15,0,"death"
"27906","","Timor-Leste",-8.874217,125.727539,2020-02-16,0,"death"
"27907","","Timor-Leste",-8.874217,125.727539,2020-02-17,0,"death"
"27908","","Timor-Leste",-8.874217,125.727539,2020-02-18,0,"death"
"27909","","Timor-Leste",-8.874217,125.727539,2020-02-19,0,"death"
"27910","","Timor-Leste",-8.874217,125.727539,2020-02-20,0,"death"
"27911","","Timor-Leste",-8.874217,125.727539,2020-02-21,0,"death"
"27912","","Timor-Leste",-8.874217,125.727539,2020-02-22,0,"death"
"27913","","Timor-Leste",-8.874217,125.727539,2020-02-23,0,"death"
"27914","","Timor-Leste",-8.874217,125.727539,2020-02-24,0,"death"
"27915","","Timor-Leste",-8.874217,125.727539,2020-02-25,0,"death"
"27916","","Timor-Leste",-8.874217,125.727539,2020-02-26,0,"death"
"27917","","Timor-Leste",-8.874217,125.727539,2020-02-27,0,"death"
"27918","","Timor-Leste",-8.874217,125.727539,2020-02-28,0,"death"
"27919","","Timor-Leste",-8.874217,125.727539,2020-02-29,0,"death"
"27920","","Timor-Leste",-8.874217,125.727539,2020-03-01,0,"death"
"27921","","Timor-Leste",-8.874217,125.727539,2020-03-02,0,"death"
"27922","","Timor-Leste",-8.874217,125.727539,2020-03-03,0,"death"
"27923","","Timor-Leste",-8.874217,125.727539,2020-03-04,0,"death"
"27924","","Timor-Leste",-8.874217,125.727539,2020-03-05,0,"death"
"27925","","Timor-Leste",-8.874217,125.727539,2020-03-06,0,"death"
"27926","","Timor-Leste",-8.874217,125.727539,2020-03-07,0,"death"
"27927","","Timor-Leste",-8.874217,125.727539,2020-03-08,0,"death"
"27928","","Timor-Leste",-8.874217,125.727539,2020-03-09,0,"death"
"27929","","Timor-Leste",-8.874217,125.727539,2020-03-10,0,"death"
"27930","","Timor-Leste",-8.874217,125.727539,2020-03-11,0,"death"
"27931","","Timor-Leste",-8.874217,125.727539,2020-03-12,0,"death"
"27932","","Timor-Leste",-8.874217,125.727539,2020-03-13,0,"death"
"27933","","Timor-Leste",-8.874217,125.727539,2020-03-14,0,"death"
"27934","","Timor-Leste",-8.874217,125.727539,2020-03-15,0,"death"
"27935","","Timor-Leste",-8.874217,125.727539,2020-03-16,0,"death"
"27936","","Timor-Leste",-8.874217,125.727539,2020-03-17,0,"death"
"27937","","Timor-Leste",-8.874217,125.727539,2020-03-18,0,"death"
"27938","","Timor-Leste",-8.874217,125.727539,2020-03-19,0,"death"
"27939","","Timor-Leste",-8.874217,125.727539,2020-03-20,0,"death"
"27940","","Timor-Leste",-8.874217,125.727539,2020-03-21,0,"death"
"27941","","Timor-Leste",-8.874217,125.727539,2020-03-22,0,"death"
"27942","","Timor-Leste",-8.874217,125.727539,2020-03-23,0,"death"
"27943","","Timor-Leste",-8.874217,125.727539,2020-03-24,0,"death"
"27944","","Timor-Leste",-8.874217,125.727539,2020-03-25,0,"death"
"27945","","Timor-Leste",-8.874217,125.727539,2020-03-26,0,"death"
"27946","","Timor-Leste",-8.874217,125.727539,2020-03-27,0,"death"
"27947","","Timor-Leste",-8.874217,125.727539,2020-03-28,0,"death"
"27948","","Timor-Leste",-8.874217,125.727539,2020-03-29,0,"death"
"27949","","Togo",8.6195,0.8248,2020-01-22,0,"death"
"27950","","Togo",8.6195,0.8248,2020-01-23,0,"death"
"27951","","Togo",8.6195,0.8248,2020-01-24,0,"death"
"27952","","Togo",8.6195,0.8248,2020-01-25,0,"death"
"27953","","Togo",8.6195,0.8248,2020-01-26,0,"death"
"27954","","Togo",8.6195,0.8248,2020-01-27,0,"death"
"27955","","Togo",8.6195,0.8248,2020-01-28,0,"death"
"27956","","Togo",8.6195,0.8248,2020-01-29,0,"death"
"27957","","Togo",8.6195,0.8248,2020-01-30,0,"death"
"27958","","Togo",8.6195,0.8248,2020-01-31,0,"death"
"27959","","Togo",8.6195,0.8248,2020-02-01,0,"death"
"27960","","Togo",8.6195,0.8248,2020-02-02,0,"death"
"27961","","Togo",8.6195,0.8248,2020-02-03,0,"death"
"27962","","Togo",8.6195,0.8248,2020-02-04,0,"death"
"27963","","Togo",8.6195,0.8248,2020-02-05,0,"death"
"27964","","Togo",8.6195,0.8248,2020-02-06,0,"death"
"27965","","Togo",8.6195,0.8248,2020-02-07,0,"death"
"27966","","Togo",8.6195,0.8248,2020-02-08,0,"death"
"27967","","Togo",8.6195,0.8248,2020-02-09,0,"death"
"27968","","Togo",8.6195,0.8248,2020-02-10,0,"death"
"27969","","Togo",8.6195,0.8248,2020-02-11,0,"death"
"27970","","Togo",8.6195,0.8248,2020-02-12,0,"death"
"27971","","Togo",8.6195,0.8248,2020-02-13,0,"death"
"27972","","Togo",8.6195,0.8248,2020-02-14,0,"death"
"27973","","Togo",8.6195,0.8248,2020-02-15,0,"death"
"27974","","Togo",8.6195,0.8248,2020-02-16,0,"death"
"27975","","Togo",8.6195,0.8248,2020-02-17,0,"death"
"27976","","Togo",8.6195,0.8248,2020-02-18,0,"death"
"27977","","Togo",8.6195,0.8248,2020-02-19,0,"death"
"27978","","Togo",8.6195,0.8248,2020-02-20,0,"death"
"27979","","Togo",8.6195,0.8248,2020-02-21,0,"death"
"27980","","Togo",8.6195,0.8248,2020-02-22,0,"death"
"27981","","Togo",8.6195,0.8248,2020-02-23,0,"death"
"27982","","Togo",8.6195,0.8248,2020-02-24,0,"death"
"27983","","Togo",8.6195,0.8248,2020-02-25,0,"death"
"27984","","Togo",8.6195,0.8248,2020-02-26,0,"death"
"27985","","Togo",8.6195,0.8248,2020-02-27,0,"death"
"27986","","Togo",8.6195,0.8248,2020-02-28,0,"death"
"27987","","Togo",8.6195,0.8248,2020-02-29,0,"death"
"27988","","Togo",8.6195,0.8248,2020-03-01,0,"death"
"27989","","Togo",8.6195,0.8248,2020-03-02,0,"death"
"27990","","Togo",8.6195,0.8248,2020-03-03,0,"death"
"27991","","Togo",8.6195,0.8248,2020-03-04,0,"death"
"27992","","Togo",8.6195,0.8248,2020-03-05,0,"death"
"27993","","Togo",8.6195,0.8248,2020-03-06,0,"death"
"27994","","Togo",8.6195,0.8248,2020-03-07,0,"death"
"27995","","Togo",8.6195,0.8248,2020-03-08,0,"death"
"27996","","Togo",8.6195,0.8248,2020-03-09,0,"death"
"27997","","Togo",8.6195,0.8248,2020-03-10,0,"death"
"27998","","Togo",8.6195,0.8248,2020-03-11,0,"death"
"27999","","Togo",8.6195,0.8248,2020-03-12,0,"death"
"28000","","Togo",8.6195,0.8248,2020-03-13,0,"death"
"28001","","Togo",8.6195,0.8248,2020-03-14,0,"death"
"28002","","Togo",8.6195,0.8248,2020-03-15,0,"death"
"28003","","Togo",8.6195,0.8248,2020-03-16,0,"death"
"28004","","Togo",8.6195,0.8248,2020-03-17,0,"death"
"28005","","Togo",8.6195,0.8248,2020-03-18,0,"death"
"28006","","Togo",8.6195,0.8248,2020-03-19,0,"death"
"28007","","Togo",8.6195,0.8248,2020-03-20,0,"death"
"28008","","Togo",8.6195,0.8248,2020-03-21,0,"death"
"28009","","Togo",8.6195,0.8248,2020-03-22,0,"death"
"28010","","Togo",8.6195,0.8248,2020-03-23,0,"death"
"28011","","Togo",8.6195,0.8248,2020-03-24,0,"death"
"28012","","Togo",8.6195,0.8248,2020-03-25,0,"death"
"28013","","Togo",8.6195,0.8248,2020-03-26,0,"death"
"28014","","Togo",8.6195,0.8248,2020-03-27,1,"death"
"28015","","Togo",8.6195,0.8248,2020-03-28,0,"death"
"28016","","Togo",8.6195,0.8248,2020-03-29,0,"death"
"28017","","Trinidad and Tobago",10.6918,-61.2225,2020-01-22,0,"death"
"28018","","Trinidad and Tobago",10.6918,-61.2225,2020-01-23,0,"death"
"28019","","Trinidad and Tobago",10.6918,-61.2225,2020-01-24,0,"death"
"28020","","Trinidad and Tobago",10.6918,-61.2225,2020-01-25,0,"death"
"28021","","Trinidad and Tobago",10.6918,-61.2225,2020-01-26,0,"death"
"28022","","Trinidad and Tobago",10.6918,-61.2225,2020-01-27,0,"death"
"28023","","Trinidad and Tobago",10.6918,-61.2225,2020-01-28,0,"death"
"28024","","Trinidad and Tobago",10.6918,-61.2225,2020-01-29,0,"death"
"28025","","Trinidad and Tobago",10.6918,-61.2225,2020-01-30,0,"death"
"28026","","Trinidad and Tobago",10.6918,-61.2225,2020-01-31,0,"death"
"28027","","Trinidad and Tobago",10.6918,-61.2225,2020-02-01,0,"death"
"28028","","Trinidad and Tobago",10.6918,-61.2225,2020-02-02,0,"death"
"28029","","Trinidad and Tobago",10.6918,-61.2225,2020-02-03,0,"death"
"28030","","Trinidad and Tobago",10.6918,-61.2225,2020-02-04,0,"death"
"28031","","Trinidad and Tobago",10.6918,-61.2225,2020-02-05,0,"death"
"28032","","Trinidad and Tobago",10.6918,-61.2225,2020-02-06,0,"death"
"28033","","Trinidad and Tobago",10.6918,-61.2225,2020-02-07,0,"death"
"28034","","Trinidad and Tobago",10.6918,-61.2225,2020-02-08,0,"death"
"28035","","Trinidad and Tobago",10.6918,-61.2225,2020-02-09,0,"death"
"28036","","Trinidad and Tobago",10.6918,-61.2225,2020-02-10,0,"death"
"28037","","Trinidad and Tobago",10.6918,-61.2225,2020-02-11,0,"death"
"28038","","Trinidad and Tobago",10.6918,-61.2225,2020-02-12,0,"death"
"28039","","Trinidad and Tobago",10.6918,-61.2225,2020-02-13,0,"death"
"28040","","Trinidad and Tobago",10.6918,-61.2225,2020-02-14,0,"death"
"28041","","Trinidad and Tobago",10.6918,-61.2225,2020-02-15,0,"death"
"28042","","Trinidad and Tobago",10.6918,-61.2225,2020-02-16,0,"death"
"28043","","Trinidad and Tobago",10.6918,-61.2225,2020-02-17,0,"death"
"28044","","Trinidad and Tobago",10.6918,-61.2225,2020-02-18,0,"death"
"28045","","Trinidad and Tobago",10.6918,-61.2225,2020-02-19,0,"death"
"28046","","Trinidad and Tobago",10.6918,-61.2225,2020-02-20,0,"death"
"28047","","Trinidad and Tobago",10.6918,-61.2225,2020-02-21,0,"death"
"28048","","Trinidad and Tobago",10.6918,-61.2225,2020-02-22,0,"death"
"28049","","Trinidad and Tobago",10.6918,-61.2225,2020-02-23,0,"death"
"28050","","Trinidad and Tobago",10.6918,-61.2225,2020-02-24,0,"death"
"28051","","Trinidad and Tobago",10.6918,-61.2225,2020-02-25,0,"death"
"28052","","Trinidad and Tobago",10.6918,-61.2225,2020-02-26,0,"death"
"28053","","Trinidad and Tobago",10.6918,-61.2225,2020-02-27,0,"death"
"28054","","Trinidad and Tobago",10.6918,-61.2225,2020-02-28,0,"death"
"28055","","Trinidad and Tobago",10.6918,-61.2225,2020-02-29,0,"death"
"28056","","Trinidad and Tobago",10.6918,-61.2225,2020-03-01,0,"death"
"28057","","Trinidad and Tobago",10.6918,-61.2225,2020-03-02,0,"death"
"28058","","Trinidad and Tobago",10.6918,-61.2225,2020-03-03,0,"death"
"28059","","Trinidad and Tobago",10.6918,-61.2225,2020-03-04,0,"death"
"28060","","Trinidad and Tobago",10.6918,-61.2225,2020-03-05,0,"death"
"28061","","Trinidad and Tobago",10.6918,-61.2225,2020-03-06,0,"death"
"28062","","Trinidad and Tobago",10.6918,-61.2225,2020-03-07,0,"death"
"28063","","Trinidad and Tobago",10.6918,-61.2225,2020-03-08,0,"death"
"28064","","Trinidad and Tobago",10.6918,-61.2225,2020-03-09,0,"death"
"28065","","Trinidad and Tobago",10.6918,-61.2225,2020-03-10,0,"death"
"28066","","Trinidad and Tobago",10.6918,-61.2225,2020-03-11,0,"death"
"28067","","Trinidad and Tobago",10.6918,-61.2225,2020-03-12,0,"death"
"28068","","Trinidad and Tobago",10.6918,-61.2225,2020-03-13,0,"death"
"28069","","Trinidad and Tobago",10.6918,-61.2225,2020-03-14,0,"death"
"28070","","Trinidad and Tobago",10.6918,-61.2225,2020-03-15,0,"death"
"28071","","Trinidad and Tobago",10.6918,-61.2225,2020-03-16,0,"death"
"28072","","Trinidad and Tobago",10.6918,-61.2225,2020-03-17,0,"death"
"28073","","Trinidad and Tobago",10.6918,-61.2225,2020-03-18,0,"death"
"28074","","Trinidad and Tobago",10.6918,-61.2225,2020-03-19,0,"death"
"28075","","Trinidad and Tobago",10.6918,-61.2225,2020-03-20,0,"death"
"28076","","Trinidad and Tobago",10.6918,-61.2225,2020-03-21,0,"death"
"28077","","Trinidad and Tobago",10.6918,-61.2225,2020-03-22,0,"death"
"28078","","Trinidad and Tobago",10.6918,-61.2225,2020-03-23,0,"death"
"28079","","Trinidad and Tobago",10.6918,-61.2225,2020-03-24,0,"death"
"28080","","Trinidad and Tobago",10.6918,-61.2225,2020-03-25,1,"death"
"28081","","Trinidad and Tobago",10.6918,-61.2225,2020-03-26,0,"death"
"28082","","Trinidad and Tobago",10.6918,-61.2225,2020-03-27,1,"death"
"28083","","Trinidad and Tobago",10.6918,-61.2225,2020-03-28,1,"death"
"28084","","Trinidad and Tobago",10.6918,-61.2225,2020-03-29,0,"death"
"28085","","Tunisia",34,9,2020-01-22,0,"death"
"28086","","Tunisia",34,9,2020-01-23,0,"death"
"28087","","Tunisia",34,9,2020-01-24,0,"death"
"28088","","Tunisia",34,9,2020-01-25,0,"death"
"28089","","Tunisia",34,9,2020-01-26,0,"death"
"28090","","Tunisia",34,9,2020-01-27,0,"death"
"28091","","Tunisia",34,9,2020-01-28,0,"death"
"28092","","Tunisia",34,9,2020-01-29,0,"death"
"28093","","Tunisia",34,9,2020-01-30,0,"death"
"28094","","Tunisia",34,9,2020-01-31,0,"death"
"28095","","Tunisia",34,9,2020-02-01,0,"death"
"28096","","Tunisia",34,9,2020-02-02,0,"death"
"28097","","Tunisia",34,9,2020-02-03,0,"death"
"28098","","Tunisia",34,9,2020-02-04,0,"death"
"28099","","Tunisia",34,9,2020-02-05,0,"death"
"28100","","Tunisia",34,9,2020-02-06,0,"death"
"28101","","Tunisia",34,9,2020-02-07,0,"death"
"28102","","Tunisia",34,9,2020-02-08,0,"death"
"28103","","Tunisia",34,9,2020-02-09,0,"death"
"28104","","Tunisia",34,9,2020-02-10,0,"death"
"28105","","Tunisia",34,9,2020-02-11,0,"death"
"28106","","Tunisia",34,9,2020-02-12,0,"death"
"28107","","Tunisia",34,9,2020-02-13,0,"death"
"28108","","Tunisia",34,9,2020-02-14,0,"death"
"28109","","Tunisia",34,9,2020-02-15,0,"death"
"28110","","Tunisia",34,9,2020-02-16,0,"death"
"28111","","Tunisia",34,9,2020-02-17,0,"death"
"28112","","Tunisia",34,9,2020-02-18,0,"death"
"28113","","Tunisia",34,9,2020-02-19,0,"death"
